( 1 , 152 ) 3
( 717 , 594 ) 42
( 718 , 525 ) 44
( 718 , 488 ) 17
( 718 , 600 ) 21
( 719 , 425 ) 48
( 719 , 223 ) 22
( 719 , 6 ) 42
( 720 , 171 ) 50
( 720 , 712 ) 2
( 720 , 244 ) 42
( 721 , 537 ) 40
( 721 , 78 ) 28
( 721 , 609 ) 31
( 722 , 422 ) 35
( 722 , 676 ) 25
( 722 , 238 ) 7
( 723 , 37 ) 18
( 723 , 536 ) 7
( 723 , 319 ) 12
( 724 , 620 ) 9
( 724 , 355 ) 49
( 724 , 406 ) 24
( 725 , 219 ) 32
( 725 , 645 ) 22
( 725 , 715 ) 44
( 726 , 674 ) 44
( 726 , 329 ) 6
( 726 , 78 ) 29
( 727 , 438 ) 18
( 727 , 196 ) 2
( 727 , 150 ) 41
( 728 , 605 ) 28
( 728 , 466 ) 45
( 728 , 606 ) 13
( 729 , 197 ) 12
( 729 , 632 ) 42
( 729 , 257 ) 31
