( 1 , 643 ) 12
( 538 , 717 ) 50
( 538 , 603 ) 24
( 539 , 202 ) 41
( 539 , 668 ) 43
( 539 , 40 ) 6
( 539 , 20 ) 27
( 540 , 637 ) 25
( 540 , 205 ) 23
( 540 , 430 ) 10
( 540 , 406 ) 39
( 541 , 569 ) 24
( 541 , 141 ) 13
( 541 , 609 ) 46
( 541 , 351 ) 3
( 542 , 217 ) 19
( 542 , 701 ) 4
( 542 , 345 ) 3
( 542 , 326 ) 36
( 543 , 40 ) 32
( 543 , 655 ) 48
( 543 , 590 ) 32
( 543 , 421 ) 20
( 544 , 150 ) 38
( 544 , 448 ) 32
( 544 , 87 ) 41
( 544 , 321 ) 9
( 545 , 630 ) 22
( 545 , 541 ) 31
( 545 , 128 ) 19
( 545 , 282 ) 39
( 546 , 534 ) 34
( 546 , 368 ) 17
( 546 , 25 ) 50
( 546 , 520 ) 44
( 547 , 603 ) 33
( 547 , 650 ) 39
( 547 , 357 ) 8
( 547 , 203 ) 31
( 548 , 141 ) 47
( 548 , 225 ) 13
( 548 , 301 ) 18
( 548 , 515 ) 14
( 549 , 55 ) 22
( 549 , 722 ) 36
( 549 , 206 ) 28
( 549 , 357 ) 29
( 550 , 628 ) 27
( 550 , 576 ) 37
( 550 , 556 ) 8
( 550 , 315 ) 37
( 551 , 100 ) 33
( 551 , 163 ) 38
( 551 , 455 ) 42
( 551 , 576 ) 4
( 552 , 313 ) 49
( 552 , 227 ) 35
( 552 , 374 ) 48
( 552 , 145 ) 13
( 553 , 176 ) 12
( 553 , 395 ) 9
( 553 , 692 ) 5
( 553 , 5 ) 24
( 554 , 606 ) 42
( 554 , 336 ) 1
( 554 , 432 ) 39
( 554 , 279 ) 10
( 555 , 31 ) 8
( 555 , 564 ) 24
( 555 , 308 ) 8
( 555 , 576 ) 25
( 556 , 557 ) 2
( 556 , 668 ) 14
( 556 , 141 ) 37
( 556 , 538 ) 38
( 557 , 251 ) 16
( 557 , 437 ) 43
( 557 , 625 ) 13
( 557 , 133 ) 28
( 558 , 182 ) 4
( 558 , 483 ) 50
( 558 , 178 ) 25
( 558 , 307 ) 50
( 559 , 481 ) 12
( 559 , 667 ) 31
( 559 , 681 ) 25
( 559 , 99 ) 15
( 560 , 300 ) 50
( 560 , 11 ) 6
( 560 , 51 ) 39
( 560 , 155 ) 44
( 561 , 572 ) 22
( 561 , 552 ) 17
( 561 , 270 ) 46
( 561 , 169 ) 34
( 562 , 645 ) 10
( 562 , 27 ) 33
( 562 , 127 ) 28
( 562 , 347 ) 14
( 563 , 339 ) 49
( 563 , 415 ) 38
( 563 , 685 ) 47
( 563 , 329 ) 27
( 564 , 543 ) 19
( 564 , 74 ) 18
( 564 , 395 ) 38
( 564 , 393 ) 15
( 565 , 123 ) 36
( 565 , 158 ) 36
( 565 , 504 ) 17
( 565 , 360 ) 31
( 566 , 596 ) 47
( 566 , 564 ) 40
( 566 , 454 ) 8
( 566 , 327 ) 38
( 567 , 255 ) 41
( 567 , 153 ) 42
( 567 , 45 ) 11
( 567 , 468 ) 17
( 568 , 365 ) 17
( 568 , 84 ) 5
( 568 , 540 ) 24
( 568 , 403 ) 16
( 569 , 304 ) 42
( 569 , 490 ) 13
( 569 , 587 ) 4
( 569 , 170 ) 10
( 570 , 245 ) 24
( 570 , 448 ) 20
( 570 , 524 ) 9
( 570 , 192 ) 11
( 571 , 190 ) 24
( 571 , 588 ) 19
( 571 , 441 ) 34
( 571 , 349 ) 29
( 572 , 491 ) 49
( 572 , 397 ) 26
( 572 , 467 ) 45
( 572 , 270 ) 30
( 573 , 553 ) 46
( 573 , 304 ) 2
( 573 , 393 ) 16
( 573 , 608 ) 40
( 574 , 141 ) 31
( 574 , 616 ) 25
( 574 , 202 ) 41
( 574 , 669 ) 17
( 575 , 407 ) 17
( 575 , 640 ) 3
( 575 , 591 ) 50
( 575 , 628 ) 38
( 576 , 417 ) 39
( 576 , 311 ) 48
( 576 , 691 ) 37
( 576 , 636 ) 7
( 577 , 462 ) 29
( 577 , 179 ) 12
( 577 , 256 ) 43
( 577 , 479 ) 28
( 578 , 184 ) 23
( 578 , 110 ) 5
( 578 , 652 ) 45
( 578 , 355 ) 28
( 579 , 630 ) 18
( 579 , 320 ) 12
( 579 , 404 ) 9
( 579 , 482 ) 4
( 580 , 555 ) 6
( 580 , 216 ) 11
( 580 , 74 ) 31
( 580 , 87 ) 40
( 581 , 580 ) 9
( 581 , 327 ) 9
( 581 , 463 ) 27
( 581 , 99 ) 23
( 582 , 499 ) 20
( 582 , 14 ) 7
( 582 , 663 ) 42
( 582 , 665 ) 5
( 583 , 82 ) 28
( 583 , 116 ) 44
( 583 , 403 ) 9
( 583 , 600 ) 12
( 584 , 16 ) 23
( 584 , 172 ) 45
( 584 , 353 ) 43
( 584 , 141 ) 27
( 585 , 223 ) 18
( 585 , 631 ) 2
( 585 , 309 ) 40
( 585 , 493 ) 30
( 586 , 18 ) 42
( 586 , 95 ) 12
( 586 , 431 ) 26
( 586 , 229 ) 19
( 587 , 287 ) 30
( 587 , 35 ) 18
( 587 , 220 ) 14
( 587 , 230 ) 21
( 588 , 434 ) 6
( 588 , 641 ) 41
( 588 , 79 ) 50
( 588 , 146 ) 11
( 589 , 356 ) 38
( 589 , 607 ) 9
( 589 , 463 ) 6
( 589 , 552 ) 32
( 590 , 13 ) 23
( 590 , 12 ) 34
( 590 , 619 ) 32
( 590 , 608 ) 15
( 591 , 192 ) 36
( 591 , 598 ) 29
( 591 , 65 ) 4
( 591 , 57 ) 50
( 592 , 530 ) 24
( 592 , 260 ) 45
( 592 , 639 ) 20
( 592 , 122 ) 6
( 593 , 639 ) 33
( 593 , 248 ) 49
( 593 , 670 ) 26
( 593 , 681 ) 29
( 594 , 526 ) 15
( 594 , 334 ) 17
( 594 , 273 ) 48
( 594 , 430 ) 44
( 595 , 319 ) 44
( 595 , 427 ) 12
( 595 , 682 ) 25
( 595 , 167 ) 38
( 596 , 170 ) 46
( 596 , 253 ) 8
( 596 , 235 ) 44
( 596 , 290 ) 15
( 597 , 342 ) 13
( 597 , 598 ) 21
( 597 , 560 ) 22
( 597 , 498 ) 50
( 598 , 329 ) 34
( 598 , 24 ) 40
( 598 , 583 ) 10
( 598 , 523 ) 50
( 599 , 649 ) 17
( 599 , 75 ) 43
( 599 , 544 ) 36
( 599 , 514 ) 16
( 600 , 26 ) 3
( 600 , 93 ) 25
( 600 , 670 ) 35
( 600 , 669 ) 37
( 601 , 233 ) 10
( 601 , 114 ) 29
( 601 , 296 ) 27
( 601 , 441 ) 47
( 602 , 610 ) 14
( 602 , 450 ) 45
( 602 , 246 ) 20
( 602 , 314 ) 12
( 603 , 699 ) 46
( 603 , 461 ) 3
( 603 , 85 ) 31
( 603 , 488 ) 7
( 604 , 303 ) 26
( 604 , 274 ) 14
( 604 , 638 ) 33
( 604 , 55 ) 23
( 605 , 691 ) 48
( 605 , 679 ) 32
( 605 , 579 ) 29
( 605 , 236 ) 14
( 606 , 520 ) 49
( 606 , 574 ) 25
( 606 , 65 ) 29
( 606 , 704 ) 5
( 607 , 177 ) 43
( 607 , 602 ) 49
( 607 , 346 ) 20
( 607 , 151 ) 9
( 608 , 597 ) 31
( 608 , 265 ) 15
( 608 , 62 ) 33
( 608 , 31 ) 16
( 609 , 21 ) 5
( 609 , 91 ) 50
( 609 , 568 ) 25
( 609 , 318 ) 49
( 610 , 244 ) 23
( 610 , 375 ) 20
( 610 , 687 ) 19
( 610 , 424 ) 10
( 611 , 436 ) 35
( 611 , 66 ) 10
( 611 , 645 ) 25
( 611 , 310 ) 5
( 612 , 110 ) 45
( 612 , 704 ) 29
( 612 , 276 ) 23
( 612 , 49 ) 20
( 613 , 441 ) 6
( 613 , 266 ) 42
( 613 , 651 ) 15
( 613 , 409 ) 24
( 614 , 44 ) 13
( 614 , 309 ) 24
( 614 , 380 ) 23
( 614 , 446 ) 14
( 615 , 108 ) 28
( 615 , 167 ) 27
( 615 , 327 ) 38
( 615 , 445 ) 23
( 616 , 312 ) 32
( 616 , 330 ) 12
( 616 , 198 ) 30
( 616 , 415 ) 6
( 617 , 712 ) 23
( 617 , 495 ) 8
( 617 , 368 ) 30
( 617 , 324 ) 38
( 618 , 519 ) 47
( 618 , 462 ) 37
( 618 , 170 ) 21
( 618 , 226 ) 14
( 619 , 270 ) 28
( 619 , 432 ) 10
( 619 , 621 ) 31
( 619 , 630 ) 33
( 620 , 93 ) 2
( 620 , 505 ) 43
( 620 , 49 ) 22
( 620 , 575 ) 8
( 621 , 476 ) 32
( 621 , 505 ) 39
( 621 , 562 ) 50
( 621 , 586 ) 46
( 622 , 198 ) 3
( 622 , 520 ) 35
( 622 , 199 ) 28
( 622 , 79 ) 27
( 623 , 662 ) 27
( 623 , 21 ) 10
( 623 , 487 ) 24
( 623 , 341 ) 8
( 624 , 573 ) 47
( 624 , 78 ) 27
( 624 , 621 ) 22
( 624 , 142 ) 34
( 625 , 369 ) 19
( 625 , 460 ) 48
( 625 , 423 ) 38
( 625 , 314 ) 45
( 626 , 716 ) 37
( 626 , 642 ) 1
( 626 , 491 ) 22
( 626 , 262 ) 48
( 627 , 593 ) 27
( 627 , 28 ) 21
( 627 , 77 ) 8
( 627 , 490 ) 49
( 628 , 294 ) 27
( 628 , 444 ) 8
( 628 , 364 ) 1
( 628 , 55 ) 27
( 629 , 525 ) 24
( 629 , 84 ) 7
( 629 , 482 ) 4
( 629 , 28 ) 35
( 630 , 364 ) 45
( 630 , 620 ) 26
( 630 , 146 ) 47
( 630 , 357 ) 42
( 631 , 256 ) 34
( 631 , 414 ) 13
( 631 , 262 ) 47
( 631 , 588 ) 10
( 632 , 139 ) 16
( 632 , 522 ) 24
( 632 , 526 ) 44
( 632 , 689 ) 44
( 633 , 465 ) 47
( 633 , 304 ) 28
( 633 , 345 ) 11
( 633 , 338 ) 27
( 634 , 466 ) 48
( 634 , 538 ) 23
( 634 , 296 ) 46
( 634 , 655 ) 3
( 635 , 31 ) 32
( 635 , 8 ) 39
( 635 , 152 ) 28
( 635 , 159 ) 23
( 636 , 487 ) 20
( 636 , 248 ) 15
( 636 , 665 ) 34
( 636 , 211 ) 45
( 637 , 12 ) 28
( 637 , 222 ) 16
( 637 , 195 ) 49
( 637 , 452 ) 6
( 638 , 385 ) 3
( 638 , 332 ) 14
( 638 , 423 ) 28
( 638 , 116 ) 10
( 639 , 566 ) 41
( 639 , 374 ) 50
( 639 , 271 ) 36
( 639 , 168 ) 43
( 640 , 414 ) 28
( 640 , 69 ) 15
( 640 , 184 ) 5
( 640 , 379 ) 32
( 641 , 562 ) 14
( 641 , 689 ) 27
( 641 , 57 ) 27
( 641 , 212 ) 13
( 642 , 475 ) 48
( 642 , 119 ) 44
( 642 , 617 ) 3
( 642 , 524 ) 20
( 643 , 436 ) 46
( 643 , 375 ) 15
( 643 , 182 ) 1
( 643 , 175 ) 46
( 644 , 715 ) 12
( 644 , 683 ) 15
( 644 , 629 ) 8
( 644 , 159 ) 16
( 645 , 165 ) 7
( 645 , 187 ) 34
( 645 , 564 ) 20
( 645 , 317 ) 45
( 646 , 481 ) 36
( 646 , 563 ) 16
( 646 , 121 ) 44
( 646 , 108 ) 28
( 647 , 666 ) 43
( 647 , 113 ) 1
( 647 , 59 ) 9
( 647 , 523 ) 19
( 648 , 192 ) 25
( 648 , 386 ) 28
( 648 , 324 ) 7
( 648 , 687 ) 11
( 649 , 599 ) 23
( 649 , 403 ) 6
( 649 , 665 ) 35
( 649 , 25 ) 10
( 650 , 372 ) 39
( 650 , 430 ) 5
( 650 , 61 ) 23
( 650 , 722 ) 39
( 651 , 359 ) 31
( 651 , 18 ) 26
( 651 , 613 ) 36
( 651 , 40 ) 23
( 652 , 714 ) 20
( 652 , 712 ) 30
( 652 , 428 ) 13
( 652 , 198 ) 42
( 653 , 369 ) 42
( 653 , 544 ) 46
( 653 , 683 ) 23
( 653 , 724 ) 37
( 654 , 420 ) 7
( 654 , 344 ) 48
( 654 , 135 ) 10
( 654 , 666 ) 46
( 655 , 155 ) 45
( 655 , 190 ) 34
( 655 , 247 ) 32
( 655 , 597 ) 21
( 656 , 112 ) 47
( 656 , 682 ) 30
( 656 , 449 ) 10
( 656 , 592 ) 7
( 657 , 211 ) 12
( 657 , 109 ) 25
( 657 , 672 ) 26
( 657 , 247 ) 28
( 658 , 208 ) 8
( 658 , 673 ) 1
( 658 , 464 ) 45
( 658 , 333 ) 2
( 659 , 230 ) 27
( 659 , 400 ) 26
( 659 , 51 ) 24
( 659 , 365 ) 8
( 660 , 600 ) 24
( 660 , 370 ) 48
( 660 , 506 ) 23
( 660 , 212 ) 28
( 661 , 393 ) 45
( 661 , 599 ) 22
( 661 , 682 ) 45
( 661 , 91 ) 30
( 662 , 387 ) 42
( 662 , 581 ) 11
( 662 , 360 ) 30
( 662 , 280 ) 31
( 663 , 255 ) 41
( 663 , 90 ) 12
( 663 , 305 ) 6
( 663 , 447 ) 45
( 664 , 428 ) 33
( 664 , 364 ) 30
( 664 , 523 ) 48
( 664 , 223 ) 16
( 665 , 723 ) 3
( 665 , 88 ) 10
( 665 , 419 ) 48
( 665 , 311 ) 11
( 666 , 266 ) 41
( 666 , 471 ) 36
( 666 , 398 ) 15
( 666 , 280 ) 32
( 667 , 96 ) 48
( 667 , 485 ) 39
( 667 , 364 ) 38
( 667 , 542 ) 39
( 668 , 73 ) 24
( 668 , 116 ) 42
( 668 , 270 ) 44
( 668 , 462 ) 10
( 669 , 390 ) 30
( 669 , 113 ) 48
( 669 , 349 ) 5
( 669 , 213 ) 46
( 670 , 185 ) 19
( 670 , 306 ) 37
( 670 , 232 ) 20
( 670 , 122 ) 13
( 671 , 532 ) 41
( 671 , 333 ) 16
( 671 , 124 ) 28
( 671 , 440 ) 4
( 672 , 317 ) 26
( 672 , 136 ) 9
( 672 , 51 ) 1
( 672 , 708 ) 34
( 673 , 310 ) 3
( 673 , 275 ) 40
( 673 , 632 ) 30
( 673 , 651 ) 2
( 674 , 598 ) 9
( 674 , 522 ) 38
( 674 , 200 ) 27
( 674 , 341 ) 38
( 675 , 350 ) 12
( 675 , 202 ) 6
( 675 , 159 ) 36
( 675 , 528 ) 25
( 676 , 671 ) 1
( 676 , 679 ) 45
( 676 , 126 ) 46
( 676 , 101 ) 40
( 677 , 128 ) 10
( 677 , 615 ) 9
( 677 , 618 ) 7
( 677 , 275 ) 34
( 678 , 37 ) 1
( 678 , 426 ) 46
( 678 , 337 ) 17
( 678 , 104 ) 42
( 679 , 56 ) 36
( 679 , 368 ) 12
( 679 , 15 ) 34
( 679 , 595 ) 28
( 680 , 72 ) 47
( 680 , 135 ) 11
( 680 , 488 ) 17
( 680 , 680 ) 21
( 681 , 409 ) 46
( 681 , 149 ) 7
( 681 , 156 ) 50
( 681 , 701 ) 25
( 682 , 67 ) 29
( 682 , 413 ) 48
( 682 , 631 ) 6
( 682 , 674 ) 42
( 683 , 311 ) 21
( 683 , 12 ) 32
( 683 , 611 ) 28
( 683 , 443 ) 35
( 684 , 635 ) 22
( 684 , 290 ) 33
( 684 , 283 ) 37
( 684 , 123 ) 41
( 685 , 451 ) 16
( 685 , 409 ) 8
( 685 , 472 ) 39
( 685 , 612 ) 29
( 686 , 439 ) 15
( 686 , 663 ) 36
( 686 , 149 ) 39
( 686 , 559 ) 35
( 687 , 543 ) 3
( 687 , 61 ) 15
( 687 , 488 ) 4
( 687 , 586 ) 17
( 688 , 292 ) 20
( 688 , 298 ) 50
( 688 , 649 ) 10
( 688 , 539 ) 39
( 689 , 543 ) 40
( 689 , 447 ) 42
( 689 , 410 ) 20
( 689 , 202 ) 25
( 690 , 181 ) 21
( 690 , 112 ) 24
( 690 , 682 ) 13
( 690 , 363 ) 36
( 691 , 371 ) 40
( 691 , 572 ) 39
( 691 , 289 ) 36
( 691 , 169 ) 9
( 692 , 118 ) 17
( 692 , 520 ) 41
( 692 , 382 ) 6
( 692 , 408 ) 14
( 693 , 399 ) 42
( 693 , 333 ) 29
( 693 , 155 ) 37
( 693 , 410 ) 16
( 694 , 118 ) 37
( 694 , 431 ) 23
( 694 , 218 ) 38
( 694 , 88 ) 41
( 695 , 370 ) 50
( 695 , 318 ) 21
( 695 , 431 ) 25
( 695 , 507 ) 49
( 696 , 576 ) 3
( 696 , 107 ) 7
( 696 , 421 ) 43
( 696 , 414 ) 17
( 697 , 690 ) 39
( 697 , 647 ) 18
( 697 , 351 ) 37
( 697 , 8 ) 11
( 698 , 497 ) 39
( 698 , 663 ) 27
( 698 , 272 ) 8
( 698 , 333 ) 11
( 699 , 614 ) 38
( 699 , 81 ) 1
( 699 , 407 ) 21
( 699 , 667 ) 35
( 700 , 241 ) 18
( 700 , 256 ) 7
( 700 , 633 ) 9
( 700 , 528 ) 45
( 701 , 125 ) 2
( 701 , 111 ) 26
( 701 , 106 ) 8
( 701 , 5 ) 28
( 702 , 372 ) 14
( 702 , 290 ) 43
( 702 , 17 ) 16
( 702 , 407 ) 9
( 703 , 562 ) 38
( 703 , 239 ) 46
( 703 , 392 ) 25
( 703 , 650 ) 38
( 704 , 30 ) 2
( 704 , 190 ) 8
( 704 , 112 ) 33
( 704 , 12 ) 33
( 705 , 483 ) 15
( 705 , 722 ) 14
( 705 , 557 ) 44
( 705 , 627 ) 9
( 706 , 335 ) 17
( 706 , 614 ) 14
( 706 , 581 ) 17
( 706 , 361 ) 7
( 707 , 668 ) 15
( 707 , 37 ) 27
( 707 , 261 ) 22
( 707 , 325 ) 36
( 708 , 392 ) 10
( 708 , 338 ) 35
( 708 , 713 ) 1
( 708 , 328 ) 40
( 709 , 88 ) 27
( 709 , 543 ) 34
( 709 , 533 ) 19
( 709 , 3 ) 36
( 710 , 622 ) 38
( 710 , 347 ) 27
( 710 , 95 ) 39
( 710 , 118 ) 37
( 711 , 152 ) 5
( 711 , 691 ) 6
( 711 , 608 ) 24
( 711 , 381 ) 14
( 712 , 439 ) 8
( 712 , 722 ) 36
( 712 , 413 ) 42
( 712 , 116 ) 32
( 713 , 519 ) 6
( 713 , 186 ) 25
( 713 , 21 ) 23
( 713 , 690 ) 29
( 714 , 54 ) 28
( 714 , 207 ) 9
( 714 , 143 ) 19
( 714 , 568 ) 16
( 715 , 578 ) 23
( 715 , 98 ) 4
( 715 , 300 ) 49
( 715 , 66 ) 17
( 716 , 270 ) 38
( 716 , 420 ) 14
( 716 , 28 ) 22
( 716 , 108 ) 50
( 717 , 479 ) 30
( 717 , 625 ) 38
( 717 , 456 ) 8
( 717 , 47 ) 21
( 718 , 669 ) 39
( 718 , 398 ) 27
( 718 , 692 ) 29
( 718 , 283 ) 25
( 719 , 127 ) 31
( 719 , 123 ) 13
( 719 , 276 ) 6
( 719 , 65 ) 42
( 720 , 216 ) 12
( 720 , 182 ) 33
( 720 , 138 ) 2
( 720 , 434 ) 9
( 721 , 432 ) 49
( 721 , 395 ) 28
( 721 , 125 ) 50
( 721 , 666 ) 48
( 722 , 359 ) 5
( 722 , 213 ) 38
( 722 , 63 ) 39
( 722 , 112 ) 12
( 723 , 47 ) 45
( 723 , 191 ) 4
( 723 , 588 ) 25
( 723 , 427 ) 50
( 724 , 720 ) 18
( 724 , 540 ) 15
( 724 , 480 ) 28
( 724 , 441 ) 30
( 725 , 264 ) 41
( 725 , 540 ) 8
( 725 , 79 ) 48
( 725 , 15 ) 3
( 726 , 46 ) 10
( 726 , 583 ) 43
( 726 , 134 ) 35
( 726 , 121 ) 21
( 727 , 359 ) 42
( 727 , 129 ) 35
( 727 , 364 ) 33
( 727 , 488 ) 18
( 728 , 344 ) 36
( 728 , 202 ) 15
( 728 , 669 ) 26
( 728 , 292 ) 26
( 729 , 163 ) 34
( 729 , 246 ) 31
( 729 , 481 ) 22
( 729 , 719 ) 6
