( 1 , 342 ) 14
( 717 , 569 ) 32
( 718 , 343 ) 25
( 718 , 703 ) 22
( 718 , 92 ) 27
( 719 , 360 ) 41
( 719 , 727 ) 21
( 719 , 276 ) 29
( 720 , 701 ) 20
( 720 , 351 ) 36
( 720 , 508 ) 31
( 721 , 394 ) 49
( 721 , 357 ) 12
( 721 , 441 ) 23
( 722 , 11 ) 5
( 722 , 113 ) 21
( 722 , 663 ) 18
( 723 , 201 ) 17
( 723 , 583 ) 31
( 723 , 588 ) 16
( 724 , 541 ) 47
( 724 , 511 ) 27
( 724 , 716 ) 4
( 725 , 41 ) 25
( 725 , 3 ) 20
( 725 , 506 ) 29
( 726 , 164 ) 10
( 726 , 411 ) 41
( 726 , 681 ) 46
( 727 , 472 ) 6
( 727 , 641 ) 45
( 727 , 456 ) 38
( 728 , 394 ) 31
( 728 , 30 ) 35
( 728 , 59 ) 48
( 729 , 571 ) 18
( 729 , 417 ) 16
( 729 , 476 ) 48
